Latitude;Longitude;Time;Date;Number of Sats;GPS Speed (Kn);GPS True Heading;GPS Magnetic Variation;HDOP;C Magnetic Heading;C True Heading;Pitch Angle;Roll Angle;C Inside Temp (c);DFS Depth (m);DTB Height (m);Total Water Column (m);Batt Percent;Power Watts;Watt-Hours;Batt Volts;Batt Ampers;Batt State;Time to Empty;Current Step;Dist To Next (m);Next Speed (kn);Vehicle Speed (kn);Motor Speed CMD;Next Heading;Next Long;Next Lat;Next Depth (m);Depth Goal (m);Vehicle State;Error State;Distance to Track (m);Fin Pitch R;Fin Pitch L;Pitch Goal;Fin Yaw T;Fin Yaw B;Yaw Goal;Fin Roll;DVL-X-Speed(m/s);DVL-Y-Speed(m/s);DVl-Temperature(c);Conductivity (mmhos/cm);CTD-Temperature (c);Salinity (ppt);Sound Speed (m/s);
35.922386;14.501679;14:31:42.96;6/29/2017;10;0.946;219.65;2.27258492511768;0.87;296.7;303.24;0.87;-16.9;45;.01;30.69;30.70;97.4;53;640.2;16.06;-3.3;D;724.7548;0;95.640;3;0;128;64.64;14.50263657;35.9227552;0;0;1;N;68.16833;63;63;11;250;250;101.9671;0;0.1215888;0.1814753;35.5;0;35.5;21.298;1543.2;
35.9223842489197;14.5016770606406;14:31:43.97;6/29/2017;10;0.329;219.65;2.27258492511768;0.87;300.9;307.44;0.96;-11;45;.01;31.44;31.45;97.4;53;640.2;16.06;-3.3;D;724.7548;0;95.881;3;0.3;195;64.58;14.50263657;35.9227552;0;0;1;N;68.16833;62;62;11;250;250;64.63805;0;4.481896E-02;0.148718;35.5;0;35.5;21.301;1543.203;
35.922383731575;14.5016762354249;14:31:44.99;6/29/2017;10;0.247;219.65;2.27258492511768;0.87;304.5;311.02;3.13;-4.55;44.9;.03;31.31;31.34;97.4;54;640.2;15.88;-3.4;D;711.3334;0;95.973;3;0.34;195;64.57;14.50263657;35.9227552;0;0;1;N;68.16833;76;76;11;250;250;64.57109;0;-7.064098E-03;0.1767523;35.5;0;35.5;21.355;1543.256;
35.9223845142636;14.5016721077421;14:31:46.00;6/29/2017;10;0.784;239.73;2.27258492511768;0.87;303;309.53;-0.52;-8.4;45;.01;32.13;32.14;97.4;54;640.2;15.88;-3.4;D;711.3334;0;96.273;3;0.37;195;64.71;14.50263657;35.9227552;0;0;1;N;68.16833;54;54;11;250;250;64.70134;0;0.1556286;0.1097986;35.5;0;35.5;21.277;1543.181;
35.9223849962302;14.501666689783;14:31:47.02;6/29/2017;10;0.888;260.98;2.27258492511768;0.87;305.5;312.02;-0.37;-3.3;45.1;.02;32.12;32.14;97.4;54;640.2;15.88;-3.4;D;711.3334;0;96.692;3;0.69;195;64.86;14.50263657;35.9227552;0;0;1;N;68.16833;55;55;11;250;250;64.85052;0;0.2502586;0.2510959;35.5;0;35.5;21.18;1543.087;
35.9223867823876;14.5016602642135;14:31:48.03;6/29/2017;10;1.179;280.51;2.27258492511768;0.87;311.9;318.34;1.5;-6.9;45.1;.01;31.75;31.77;97.4;95;640.2;16.1;-5.9;D;404.3369;0;97.134;3;0.95;195;65.11;14.50263657;35.9227552;0;0;1;N;68.16833;67;67;11;250;250;65.08818;0;0.4470987;0.1996249;35.5;0;35.5;21.223;1543.128;
35.9223889910716;14.5016539609085;14:31:49.04;6/29/2017;10;1.187;284.64;2.27258492511768;0.87;311.1;317.56;0.95;-3.24;45.2;.02;31.59;31.61;97.4;95;640.2;16.1;-5.9;D;404.3369;0;97.548;3;1.01;195;65.38;14.50263657;35.9227552;0;0;1;N;68.16833;63;63;11;250;250;65.35726;0;0.4809484;0.1961862;35.5;0;35.5;21.241;1543.146;
35.9223916633486;14.5016477468025;14:31:50.06;6/29/2017;10;1.231;290.87;2.27258492511768;0.87;322.4;328.64;1.13;-5.79;45.1;.01;31.71;31.72;97.4;95;640.2;16.1;-5.9;D;404.3369;0;97.936;3;1.08;195;65.68;14.50263657;35.9227552;0;0;1;N;68.16833;64;64;11;250;250;65.63432;0;0.5420743;0.1266829;35.5;0;35.5;21.156;1543.063;
35.9223968133335;14.5016413561579;14:31:51.07;6/29/2017;10;1.622;313.74;2.27258492511768;0.87;314.6;321;1.36;6.75;45.1;.02;31.52;31.53;97.4;111;640.1;16.09;-6.9;D;346;0;98.229;3;1.41;195;66.12;14.50263657;35.9227552;0;0;1;N;68.16833;65;65;11;250;250;66.07541;0;0.6938314;0.2137622;35.5;0;35.5;21.052;1542.964;
35.9224018548428;14.5016334077386;14:31:52.09;6/29/2017;10;1.676;302.5;2.27258492511768;0.87;323.5;329.71;0.94;-14.3;45.1;.01;31.81;31.82;97.4;111;640.1;16.09;-6.9;D;346;0;98.662;3;1.41;195;66.59;14.50263657;35.9227552;0;0;1;N;68.16833;63;63;11;250;250;66.54189;0;0.7062174;0.1564335;35.5;0;35.5;21.016;1542.929;
35.9224072804739;14.501625519264;14:31:53.10;6/29/2017;10;1.64;311.54;2.27258492511768;0.87;326.4;332.53;0.88;0.46;45.1;.03;32.02;32.05;97.4;122;640.0;16.27;-7.5;D;314.7541;0;99.079;3;1.57;195;67.07;14.50263657;35.9227552;0;0;1;N;68.16833;62;62;11;250;250;67.01283;0;0.7828985;0.1884617;35.44;0;35.44;21.135;1542.925;
35.9224123679299;14.501621006433;14:31:54.13;6/29/2017;10;1.491;315.9;2.27258492511768;0.87;330.1;336.13;1.86;-4.34;45.1;.01;31.97;31.98;97.4;122;640.0;16.27;-7.5;D;314.7541;0;99.237;3;1.49;195;67.46;14.50263657;35.9227552;0;0;1;N;68.16833;63;63;11;250;250;67.40565;0;0.7524912;0.1489274;35.44;0;35.44;21.021;1542.813;
35.9224178778858;14.5016157786258;14:31:55.14;6/29/2017;10;1.304;317.82;2.27258492511768;0.87;337.2;343;2;-3.67;45.1;.03;31.37;31.40;97.4;122;640.0;16.27;-7.5;D;314.7541;0;99.441;3;1.42;200;67.89;14.50263657;35.9227552;0;0;1;N;0.270396;69;69;11;250;250;69.52215;0;0.6929785;0.1550201;35.44;0;35.44;21.166;1542.955;
35.9224235320603;14.5016118203753;14:31:56.16;6/29/2017;10;1.588;324.57;2.27258492511768;0.87;336.6;342.42;1.98;-5.41;45.2;.03;31.29;31.32;97.4;131;639.9;16.17;-8.1;D;293.084;0;99.538;3;1.43;205;68.3;14.50263657;35.9227552;0;0;1;N;0.9729822;70;70;11;250;250;74.33877;0;0.7260495;0.1191898;35.44;0;35.44;17.033;1538.967;
35.9224304230941;14.50160803976;14:31:57.17;6/29/2017;10;1.749;332.22;2.27258492511768;0.87;343.3;348.89;3.51;-0.83;45.2;.03;31.33;31.36;97.4;131;639.9;16.17;-8.1;D;293.084;0;99.576;3;1.61;205;68.78;14.50263657;35.9227552;0;0;1;N;1.797884;73;73;11;250;250;79.83022;0;0.814295;0.1617881;35.44;0;35.44;21.07;1542.862;
35.9224374660169;14.5016038249769;14:31:58.18;6/29/2017;10;1.62;332.83;2.27258492511768;0.87;344.8;350.33;1.56;-0.28;45.2;.03;31.46;31.49;97.4;131;639.9;16.17;-8.1;D;293.084;0;99.652;3;1.67;208;69.28;14.50263657;35.9227552;0;0;1;N;2.661597;69;69;11;250;250;85.21545;0;0.8388542;0.2173583;35.38;0;35.42;21.077;1542.829;
35.9224456467244;14.5016000549813;14:31:59.20;6/29/2017;10;1.711;335.94;2.27258492511768;0.87;352.9;358.13;0.97;7.7;45.2;.01;31.40;31.41;97.3;177;639.8;16.09;-11;D;216.8813;0;99.654;3;1.63;208;69.84;14.50263657;35.9227552;0;0;1;N;3.646883;59;59;11;250;250;91.2034;0;0.8093185;0.2201456;35.4;0;35.4;21.006;1542.719;
35.9224542068203;14.5015980267524;14:32:00.21;6/29/2017;10;1.718;344.36;2.27258492511768;0.87;352.3;357.55;1.98;-6.47;45.2;.03;31.38;31.42;97.3;177;639.8;16.09;-11;D;216.8813;0;99.503;3;1.71;206;70.39;14.50263657;35.9227552;0;0;1;N;4.565053;71;71;11;250;250;97.2462;0;0.8689533;0.1307099;35.42;0;35.42;21.227;1542.974;
35.9224619114598;14.5015991653865;14:32:01.23;6/29/2017;10;1.667;352.92;2.27258492511768;0.87;5.5;10.22;1.31;7.96;45.2;.02;31.36;31.38;97.3;177;639.8;16.09;-11;D;216.8813;0;99.122;3;1.66;205;70.83;14.50263657;35.9227552;0;0;1;N;5.342589;64;64;11;250;250;101.4728;0;0.848551;0.1026075;35.38;0;35.38;20.842;1542.522;
35.9224696924382;14.5015975347616;14:32:02.24;6/29/2017;10;1.747;350.17;2.27258492511768;0.87;6.9;11.57;5.04;-0.72;45.2;.04;31.44;31.47;97.3;168;639.7;16;-10.5;D;228.4643;0;98.981;3;1.73;203;71.33;14.50263657;35.9227552;0;0;1;N;6.204141;87;87;11;250;250;105.5471;0;0.88025;0.1444477;35.38;0;35.38;21.103;1542.774;
35.922477497767;14.5015971705473;14:32:03.25;6/29/2017;10;1.587;352.13;2.27258492511768;0.87;20.8;24.89;1.1;-2.44;45.2;.03;31.55;31.58;97.3;168;639.7;16;-10.5;D;228.4643;0;98.739;3;1.56;202;71.82;14.50263657;35.9227552;0;0;1;N;7.036613;65;65;11;250;250;109.1;0;0.7916127;0.1435115;35.38;0;35.38;21.459;1543.118;
35.9224855133877;14.501597837979;14:32:04.29;6/29/2017;10;1.543;1.62;2.27258492511768;0.87;20.5;24.6;2.19;5.32;45.3;.01;31.55;31.57;97.3;168;639.7;16;-10.5;D;228.4643;0;98.407;3;1.6;201;72.3;14.50263657;35.9227552;0;0;1;N;7.822954;71;71;11;250;250;112.1351;0;0.8056492;0.1562795;35.38;0;35.38;20.988;1542.661;
35.9224925711001;14.5016023444021;14:32:05.30;6/29/2017;10;1.744;9.56;2.27258492511768;0.87;33.3;36.85;4.59;-6.39;45.3;.05;31.39;31.43;97.3;153;639.6;16.11;-9.5;D;250.8235;0;97.784;3;1.68;201;72.66;14.50263657;35.9227552;0;0;1;N;8.414932;85;85;11;250;250;114.2308;0;0.8597081;5.851694E-02;35.38;0;35.38;20.86;1542.54;
35.9224968687663;14.5016063883722;14:32:06.31;6/29/2017;10;1.312;20.16;2.27258492511768;0.87;37.1;40.48;2.72;-2.33;45.3;.03;31.86;31.89;97.3;153;639.6;16.11;-9.5;D;250.8235;0;97.294;3;1.46;200;72.87;14.50263657;35.9227552;0;0;1;N;8.732911;72;72;11;250;250;115.2939;0;0.7486509;-2.401688E-03;35.38;0;35.38;21.07;1542.743;
35.9225037627844;14.5016122669419;14:32:07.32;6/29/2017;10;1.827;26.87;2.27258492511768;0.87;44.4;47.45;5.57;-3.82;45.3;.05;31.40;31.44;97.3;153;639.6;16.11;-9.5;D;250.8235;0;96.563;3;1.65;199;73.21;14.50263657;35.9227552;0;0;1;N;9.240584;90;90;11;250;250;116.9061;0;0.8476703;6.762122E-02;35.31;0;35.36;21.192;1542.821;
35.9225077434345;14.5016184505877;14:32:08.34;6/29/2017;10;1.194;34.94;2.27258492511768;0.87;52.9;55.56;2.41;-6.82;45.3;.04;31.52;31.56;97.3;153;639.6;16.11;-9.5;D;250.8235;0;95.902;3;1.41;199;73.36;14.50263657;35.9227552;0;0;1;N;9.462066;75;75;11;250;250;117.5782;0;0.69993;-3.922692E-02;35.31;0;35.31;21.48;1543;
35.9225115319613;14.5016255638437;14:32:09.36;6/29/2017;10;1.678;42.97;2.27258492511768;0.87;62;64.22;5.07;2.18;45.3;.04;31.59;31.63;97.3;153;639.6;16.11;-9.5;D;250.8235;0;95.166;3;1.47;199;73.49;14.50263657;35.9227552;0;0;1;N;9.616632;84;84;11;250;250;118.0365;0;0.7535157;1.689881E-02;35.31;0;35.31;21.539;1543.055;
35.9225162364184;14.5016333147229;14:32:10.37;6/29/2017;10;1.495;46.59;2.27258492511768;0.87;64.2;66.31;3.2;-3.65;45.3;.05;31.77;31.82;97;122;633.6;16.05;-7.6;D;311.6065;0;94.348;3;1.47;198;73.68;14.50263657;35.9227552;0;0;1;N;9.836693;76;76;11;250;250;118.674;0;0.7568099;4.533929E-02;35.31;0;35.31;21.49;1543.01;
35.9225174256882;14.5016420589944;14:32:11.38;6/29/2017;10;1.507;65.48;2.27258492511768;0.87;77.6;79.02;2.95;-2.6;45.3;.03;31.64;31.67;97.1;139;639.4;16.16;-8.6;D;276;0;93.553;3;1.54;203;73.62;14.50263657;35.9227552;0;0;1;N;9.694139;69;69;11;250;250;118.2631;0;0.7882608;-7.863962E-02;35.31;0;35.31;21.896;1543.4;
35.9225168944053;14.501652535529;14:32:12.39;6/29/2017;10;1.633;74.36;2.27258492511768;0.87;73;74.66;4.7;-12;45.4;.05;31.53;31.59;97.1;139;639.4;16.16;-8.6;D;276;0;92.663;3;1.66;208;73.42;14.50263657;35.9227552;0;0;1;N;9.280961;85;85;11;250;250;117.0301;0;0.8446778;-0.1203134;35.31;0;35.31;21.472;1542.992;
35.9225156955329;14.501660283276;14:32:13.41;6/29/2017;10;1.561;88.29;2.27258492511768;0.87;84.6;85.66;1.37;2.15;45.4;.04;31.99;32.02;97.1;165;639.2;16.02;-10.3;D;232.4364;0;92.032;3;1.53;208;73.22;14.50263657;35.9227552;0;0;1;N;8.901572;68;68;11;225;225;115.841;0;0.7789795;-0.1119385;35.25;0;35.25;21.441;1542.841;
35.9225156506205;14.5016714458467;14:32:14.43;6/29/2017;10;2.022;83.63;2.27258492511768;0.87;87.2;88.12;2.58;4.27;45.3;.03;31.91;31.94;97.1;165;639.2;16.02;-10.3;D;232.4364;0;91.069;3;1.72;207;73.03;14.50263657;35.9227552;0;0;1;N;8.526737;70;70;11;211;211;114.6096;0;0.938074;-0.0751479;35.25;0;35.25;21.431;1542.831;
35.9225157317712;14.5016838110474;14:32:15.44;6/29/2017;10;1.866;86.06;2.27258492511768;0.87;92.3;92.95;4.54;2.62;45.3;.04;32.43;32.48;97.1;165;639.2;16.02;-10.3;D;232.4364;0;90.000;3;1.88;205;72.83;14.50263657;35.9227552;0;0;1;N;8.118067;85;85;11;195;195;113.1996;0;0.9654562;-5.374248E-02;35.25;0;35.25;21.554;1542.951;
35.9225141065286;14.5016943797369;14:32:16.45;6/29/2017;10;2.149;94.11;2.27258492511768;0.87;98.6;98.93;0.27;-4.45;45.3;.04;31.81;31.85;97.1;179;639.1;15.98;-11.2;D;214.2234;0;89.143;3;1.99;204;72.54;14.50263657;35.9227552;0;0;1;N;7.613748;65;65;11;172;172;111.357;0;1.020398;-6.535067E-02;35.25;0;35.25;21.735;1543.125;
35.9225098993213;14.5017069005689;14:32:17.46;6/29/2017;10;2.251;105.18;2.27258492511768;0.87;102.6;102.73;1.16;-0.87;45.4;.03;31.72;31.75;97.1;179;639.1;15.98;-11.2;D;214.2234;0;88.208;3;2.14;202;72.03;14.50263657;35.9227552;0;0;1;N;6.763899;61;61;11;151;151;107.9766;0;1.092413;-0.1500923;35.25;0;35.25;21.688;1543.079;
35.9225038914847;14.5017212812684;14:32:18.48;6/29/2017;10;2.305;108.58;2.27258492511768;0.87;107.2;107.11;4.25;-0.82;45.4;.03;31.77;31.80;97.1;179;639.1;15.98;-11.2;D;214.2234;0;87.186;3;2.28;202;71.35;14.50263657;35.9227552;0;0;1;N;5.670885;82;82;11;109;109;103.0752;0;1.18285;-0.1573817;35.25;0;35.25;22.005;1543.386;
35.9225012683429;14.5017328060058;14:32:19.49;6/29/2017;10;2.216;108.27;2.27258492511768;0.87;103.6;103.69;-2.7;3.34;45.4;.03;31.62;31.65;97.1;156;639.0;16.08;-9.7;D;245.7692;0;86.296;3;2.23;201;70.94;14.50263657;35.9227552;0;0;1;N;4.993588;43;43;11;110;110;99.70247;0;1.143686;-0.102797;35.23;0;35.23;21.878;1543.223;
35.9224981407682;14.5017433617519;14:32:20.51;6/29/2017;10;1.939;110.07;2.27258492511768;0.87;107.4;107.3;-0.06;-9.3;45.4;.00;31.83;31.84;97.1;156;639.0;16.08;-9.7;D;245.7692;0;85.511;3;2.09;201;70.51;14.50263657;35.9227552;0;0;1;N;4.297217;57;57;11;89;89;95.95672;0;1.072699;-7.894238E-02;35.19;0;35.19;21.935;1543.196;
35.9224936219419;14.5017538762994;14:32:21.52;6/29/2017;10;2.294;117.97;2.27258492511768;0.87;100.5;100.74;0.56;-0.72;45.4;.00;31.97;31.98;97.1;156;639.0;16.08;-9.7;D;245.7692;0;84.787;3;2.16;200;69.98;14.50263657;35.9227552;0;0;1;N;3.475147;58;58;11;92;92;91.17298;0;1.089043;-0.2213842;35.19;0;35.19;21.897;1543.159;
35.9224887974662;14.5017659147614;14:32:22.54;6/29/2017;10;2.316;113.56;2.27258492511768;0.87;95.4;95.89;-2.39;-1.13;45.4;.01;31.91;31.92;97.1;143;638.9;16.07;-8.9;D;268.0699;0;83.954;3;2.28;199;69.38;14.50263657;35.9227552;0;0;1;N;2.576164;43;43;11;86;86;85.51788;0;1.155621;-0.1883983;35.19;0;35.19;21.838;1543.102;
35.9224851236874;14.5017774923762;14:32:23.55;6/29/2017;10;2.102;112.58;2.27258492511768;0.87;98.8;99.12;4.66;6.97;45.4;.02;31.94;31.95;97.1;143;638.9;16.07;-8.9;D;268.0699;0;83.123;3;2.19;200;68.87;14.50263657;35.9227552;0;0;1;N;1.807176;80;80;11;65;65;80.37556;0;1.102266;-0.2231436;35.13;0;35.13;22.017;1543.155;
35.9224828584183;14.5017889137118;14:32:24.56;6/29/2017;10;1.866;110.25;2.27258492511768;0.87;87.7;88.59;1.14;0.19;45.4;.02;32.17;32.19;97.1;143;638.9;16.07;-8.9;D;268.0699;0;82.254;3;2.01;204;68.45;14.50263657;35.9227552;0;0;1;N;1.146948;64;64;11;84;84;75.78647;0;0.9667523;-0.1807973;35.19;0;35.19;22.375;1543.624;
35.9224813261094;14.5017995059597;14:32:25.58;6/29/2017;10;2.007;107.57;2.27258492511768;0.87;87.5;88.4;-0.7;-0.43;45.4;.00;32.20;32.21;97;152;638.8;16;-9.5;D;252.1579;0;81.429;3;1.97;208;68.09;14.50263657;35.9227552;0;0;1;N;0.6305748;53;53;11;73;73;72.12076;0;1.001169;-0.1669507;35.13;0;35.13;22.328;1543.457;
35.9224778616272;14.5018129737957;14:32:26.59;6/29/2017;10;2.376;105.46;2.27258492511768;0.87;81.8;83;4.32;1.65;45.4;.03;31.87;31.90;97;152;638.8;16;-9.5;D;252.1579;0;80.449;3;2.24;207;67.51;14.50263657;35.9227552;0;0;1;N;0.1796541;83;83;11;72;72;66.3083;0;1.11933;-0.2841151;35.13;0;35.13;22.162;1543.297;
35.9224762421715;14.501824343997;14:32:27.61;6/29/2017;10;2.078;103.14;2.27258492511768;0.87;77.7;79.12;-1.77;-6.5;45.4;.01;31.92;31.93;97;152;638.8;16;-9.5;D;252.1579;0;79.572;3;2.11;207;67.11;14.50263657;35.9227552;0;0;1;N;0.7570865;46;46;11;69;69;62.17723;0;1.062305;-0.2247175;35.13;0;35.13;22.336;1543.464;
35.9224769230548;14.5018380058957;14:32:28.62;6/29/2017;10;2.211;95.03;2.27258492511768;0.87;74;75.61;-2.42;2.32;45.4;.04;32.03;32.07;97;168;638.7;16;-10.5;D;228.1071;0;78.407;3;2.2;205;66.81;14.50263657;35.9227552;0;0;1;N;1.164781;43;43;11;73;73;59.29274;0;1.11246;-0.2111816;35.13;0;35.13;21.621;1542.775;
35.922477385929;14.5018495475776;14:32:29.63;6/29/2017;10;2.125;91.6;2.27258492511768;0.87;70.5;72.29;1.32;5.36;45.4;.04;31.96;32.00;97;168;638.7;16;-10.5;D;228.1071;0;77.431;3;2.13;204;66.54;14.50263657;35.9227552;0;0;1;N;1.515487;62;62;11;72;72;56.84515;0;1.079206;-0.1834443;35.11;0;35.13;21.434;1542.593;
35.9224804348773;14.501858897661;14:32:30.65;6/29/2017;9;1.68;91.6;2.27258492511768;0.97;62.7;64.88;2.7;7.48;45.5;.01;31.82;31.83;97;161;638.6;16.1;-10;D;237.9876;0;76.522;3;2.02;202;66.52;14.50263657;35.9227552;0;0;1;N;1.549182;76;76;11;99;99;56.61194;0;1.010329;-0.1685784;35.06;0;35.06;21.771;1542.778;
35.9224822549204;14.5018704751083;14:32:31.66;6/29/2017;10;2.108;91.6;2.27258492511768;0.87;61.8;64.03;-2.15;-1.01;45.5;.00;32.03;32.04;97;161;638.6;16.1;-10;D;237.9876;0;75.483;3;2.11;201;66.35;14.50263657;35.9227552;0;0;1;N;1.754864;44;44;11;96;96;55.19681;0;1.066531;-0.2023634;35.06;0;35.06;21.557;1542.569;
35.9224867832399;14.5018826472231;14:32:32.68;6/29/2017;10;2.041;86.93;2.27258492511768;0.87;53;55.65;-0.11;2.97;45.5;.01;32.37;32.38;97;161;638.6;16.1;-10;D;237.9876;0;74.275;3;2.05;200;66.36;14.50263657;35.9227552;0;0;1;N;1.729596;56;56;11;121;121;55.36977;0;1.041603;-0.1640847;35.06;0;35.06;21.249;1542.271;
35.922492;14.5018936666667;14:32:33.69;6/29/2017;10;1.926;61.56;2.27258492511768;0.87;58.7;61.08;-0.1;5.81;45.5;.00;32.23;32.24;97;161;638.6;16.1;-10;D;237.9876;0;73.118;3;2.02;200;66.47;14.50263657;35.9227552;0;0;1;N;1.541974;54;54;11;106;106;56.66163;0;1.026015;-0.17536;35;0;35;20.909;1541.82;
35.9224953333333;14.5019045;14:32:34.72;6/29/2017;10;2.021;63.09;2.27258492511768;0.87;55.2;57.75;0.3;7.1;45.4;.00;32.34;32.34;97;161;638.6;16.1;-10;D;237.9876;0;72.124;3;1.96;199;66.51;14.50263657;35.9227552;0;0;1;N;1.487238;59;59;11;120;120;57.04074;0;0.9942622;-0.1359375;35;0;35;21.288;1542.187;
35.922498;14.501913;14:32:35.75;6/29/2017;10;1.886;65.31;2.27258492511768;0.87;55.2;57.75;-1.97;-2.62;45.4;.00;32.23;32.23;97;161;638.6;16.1;-10;D;237.9876;0;71.069;3;1.91;199;66.5;14.50263657;35.9227552;0;0;1;N;1.493677;45;45;11;121;121;56.99607;0;0.9837484;-1.518937E-02;35;0;35;21.088;1541.993;
35.9225018333333;14.5019218333333;14:32:36.76;6/29/2017;10;1.652;65.48;2.27258492511768;0.87;50.9;53.65;-0.19;-2.4;45.5;.00;32.30;32.30;97;122;638.4;16.05;-7.6;D;313.9672;0;70.327;3;1.86;204;66.48;14.50263657;35.9227552;0;0;1;N;1.496756;53;53;11;144;144;56.97471;0;0.9474157;-0.115445;35;0;35;20.864;1541.776;
35.9225069304591;14.5019326839344;14:32:37.79;6/29/2017;10;2.012;62.96;2.27258492511768;0.87;59.9;62.22;1.8;1.32;45.4;.02;32.38;32.40;97;122;638.4;16.05;-7.6;D;313.9672;0;69.243;3;2.04;208;66.56;14.50263657;35.9227552;0;0;1;N;1.514369;68;68;11;109;109;57.88114;0;1.040851;-0.1164276;35;0;35;20.842;1541.755;
35.9225118685041;14.5019418369456;14:32:38.81;6/29/2017;10;1.788;62.39;2.27258492511768;0.87;53.4;56.03;0.32;7.88;45.4;.01;32.50;32.51;97;122;638.4;16.05;-7.6;D;313.9672;0;68.267;3;1.88;208;66.7;14.50263657;35.9227552;0;0;1;N;1.290475;58;58;11;139;139;59.11725;0;0.9670368;-6.682953E-02;34.98;0;34.98;20.866;1541.738;
35.9225160760398;14.501952509694;14:32:39.82;6/29/2017;10;2.327;63.44;2.27258492511768;0.87;57.8;60.22;-2.07;-0.1;45.4;.00;32.35;32.35;97;122;638.4;16.05;-7.6;D;313.9672;0;67.198;3;1.93;208;66.74;14.50263657;35.9227552;0;0;1;N;1.013678;43;43;11;134;134;59.55812;0;0.9913877;6.034713E-04;34.94;0;34.94;20.841;1541.632;
35.9225201952811;14.5019627902918;14:32:40.84;6/29/2017;10;1.927;63.44;2.27258492511768;0.87;57.8;60.22;1.86;3.07;45.4;.03;32.52;32.55;97;122;638.4;16.05;-7.6;D;313.9672;0;66.165;3;2.03;208;66.79;14.50263657;35.9227552;0;0;1;N;0.9923764;69;69;11;135;135;60.11657;0;1.031315;-6.438301E-02;34.94;0;34.94;20.878;1541.671;
35.9225252854812;14.5019728973536;14:32:41.85;6/29/2017;10;2.113;61.95;2.27258492511768;0.87;57.1;59.56;-2.27;6.2;45.4;.01;32.83;32.84;97;122;638.4;16.05;-7.6;D;313.9672;0;65.104;3;1.93;208;66.93;14.50263657;35.9227552;0;0;1;N;0.9033524;43;43;11;137;137;61.3634;0;0.9927543;-4.957767E-02;34.94;0;34.94;21.048;1541.834;
35.9225286562493;14.501983976529;14:32:42.86;6/29/2017;10;2.114;60.48;2.27258492511768;0.87;57.2;59.65;0.77;-4.98;45.4;.00;32.48;32.48;97;183;638.2;16.05;-11.4;D;209.2459;0;64.037;3;2.08;208;66.89;14.50263657;35.9227552;0;0;1;N;0.8137591;62;62;11;136;136;61.11799;0;1.068663;-4.816614E-02;34.94;0;34.94;20.876;1541.666;
35.9225340024023;14.5019963037601;14:32:43.88;6/29/2017;10;2.004;67.66;2.27258492511768;0.87;57.9;60.32;-1.83;7.98;45.4;.00;32.68;32.68;97;183;638.2;16.05;-11.4;D;209.2459;0;62.781;3;2.02;206;66.99;14.50263657;35.9227552;0;0;1;N;0.7730605;44;44;11;136;136;62.06313;0;1.036628;-9.197099E-02;34.94;0;34.94;20.787;1541.58;
35.9225402385183;14.5020067400554;14:32:44.89;6/29/2017;10;1.779;62.4;2.27258492511768;0.87;56.1;58.61;-2.31;-9.2;45.4;.00;32.61;32.62;97;183;638.2;16.05;-11.4;D;209.2459;0;61.645;3;1.93;204;67.24;14.50263657;35.9227552;0;0;1;N;0.4995915;43;43;11;148;148;64.01427;0;0.9933179;-4.920578E-02;34.88;0;34.88;20.917;1541.585;
35.922543299206;14.5020167538112;14:32:45.91;6/29/2017;10;2.146;65.35;2.27258492511768;0.87;64.6;66.69;-1.42;-2.18;45.5;.00;33.13;33.14;96.9;137;638.1;16.12;-8.5;D;279.4598;0;60.680;3;1.92;208;67.2;14.50263657;35.9227552;0;0;1;N;0.507965;47;47;11;115;115;63.95439;0;0.983215;-8.746459E-02;34.88;0;34.88;20.913;1541.581;
35.9225467418918;14.5020270919167;14:32:46.92;6/29/2017;10;1.896;69.92;2.27258492511768;0.87;61.4;63.65;2.4;0.68;45.5;.01;32.90;32.90;96.9;137;638.1;16.12;-8.5;D;279.4598;0;59.672;3;1.94;208;67.19;14.50263657;35.9227552;0;0;1;N;0.5149577;71;71;11;121;121;63.90435;0;0.9981817;-6.926135E-02;34.88;0;34.88;20.94;1541.607;
35.9225497198385;14.5020375538948;14:32:47.96;6/29/2017;10;2.034;69.25;2.27258492511768;0.87;60;62.32;-3.33;-0.84;45.4;.00;32.99;33.00;96.9;173;637.9;16.02;-10.8;D;221.237;0;58.673;3;1.84;208;67.13;14.50263657;35.9227552;0;0;1;N;0.5723904;43;43;11;136;136;63.4938;0;0.9750913;-8.693364E-02;34.81;0;34.86;21.392;1542.005;
35.9225529486848;14.5020483392667;14:32:48.98;6/29/2017;10;1.997;69.09;2.27258492511768;0.87;60.2;62.51;2.32;-6.19;45.5;.01;33.02;33.03;96.9;173;637.9;16.02;-10.8;D;221.237;0;57.637;3;1.99;206;67.09;14.50263657;35.9227552;0;0;1;N;0.6029908;71;71;11;134;134;63.27526;0;1.017495;-0.1270775;34.81;0;34.81;21.978;1542.474;
35.9225571182507;14.5020592042743;14:32:49.99;6/29/2017;10;2.018;68.65;2.27258492511768;0.87;59.8;62.13;0.61;5.49;45.5;.02;33.10;33.11;96.9;173;637.9;16.02;-10.8;D;221.237;0;56.554;3;2.08;205;67.13;14.50263657;35.9227552;0;0;1;N;0.557583;61;61;11;136;136;63.59958;0;1.066829;-4.337758E-02;34.81;0;34.81;21.935;1542.433;
